,Cae,Cbe,Cce,Cde,T,Ea1,k01,Ea2,k02,t_espacial,Ca,Cb,Cc,Cd
828,2.3779812723049782,1.9147656823193082,0.003397330161753183,0.05478325357062814,322.21700393939136,53000.0,5000.0,40769.230769230766,50.0,3376.969264328949,2.2123991365195335,1.7491835465338634,0.16897946594719787,0.22036538935607283
829,0.9723422433112283,3.0758925347573323,0.02115339536414124,0.10112135597264676,326.62978807579486,53000.0,5000.0,40769.230769230766,50.0,4532.198364749534,0.8000586139063339,2.9036089053524377,0.19343702476903565,0.2734049853775412
830,3.0477759575858223,1.3872140615767956,0.051201217536609236,0.06797405805175176,340.18532677677786,53000.0,5000.0,40769.230769230766,50.0,3517.386073033909,2.7031127732083413,1.0425508771993148,0.39586440191409006,0.4126372424292326
831,1.9863237872614126,1.7112373692326317,0.06673846024916659,0.033807900515124674,333.60003510298304,53000.0,5000.0,40769.230769230766,50.0,4608.913570160521,1.7116734126016837,1.4365869945729028,0.3413888349088955,0.3084582751748536
832,1.4281866385674127,1.9100097848246982,0.07119611279736643,0.02138002482922178,340.40181245228314,53000.0,5000.0,40769.230769230766,50.0,4633.856905590716,1.131780439471882,1.6136035857291675,0.3676023118928971,0.3177862239247525
833,2.405014575243592,1.330113031847489,0.01576667644893539,0.051238872720507256,326.802193630499,53000.0,5000.0,40769.230769230766,50.0,3280.743506209476,2.258565672715673,1.1836641293195702,0.1622155789768542,0.19768777524842607
834,2.758942786785207,1.406964742877789,0.013709771506761826,0.0311668808539728,333.8682851885938,53000.0,5000.0,40769.230769230766,50.0,3500.3338693599544,2.5062016536724916,1.1542236097650735,0.2664509046194773,0.28390801396668824
835,3.062247456977768,2.5725096826987537,0.06651755009667797,0.06261875240330281,329.60293545806826,53000.0,5000.0,40769.230769230766,50.0,3499.5720007427863,2.669278130332258,2.179540356053244,0.45948687674218763,0.45558807904881243
836,1.0000583762359878,1.7246761180732757,0.10346086934213578,0.003961381178393069,343.4294343514432,53000.0,5000.0,40769.230769230766,50.0,3558.3157942248067,0.8131432568866098,1.5377609987238978,0.29037598869151376,0.19087650052777103
837,0.9768103694727511,2.923920146488304,0.02079678220843254,0.10415864099932137,336.23182322153883,53000.0,5000.0,40769.230769230766,50.0,4689.797954092439,0.7232532157481454,2.6703629927636983,0.27435393593303836,0.35771579472392717
838,1.9153808587937082,1.658388964053547,0.02096526273150804,0.047992116910593616,322.917562674339,53000.0,5000.0,40769.230769230766,50.0,4342.967324887832,1.7633017482631843,1.506309853523023,0.173044373262032,0.20007122744111758
839,2.628789271207255,0.9547905265134722,0.0640626161576448,0.0475572364652441,325.7054151796964,53000.0,5000.0,40769.230769230766,50.0,5090.1868602142395,2.4730756243048604,0.7990768796110773,0.21977626306003964,0.20327088336763893
840,1.6531079079073565,3.048569020880289,0.10097058337992981,0.09521087935099279,336.70513589279227,53000.0,5000.0,40769.230769230766,50.0,4030.3388571160303,1.2677293031771122,2.663190416150045,0.48634918811017425,0.48058948408123725
841,2.9331536758823464,1.2728319363271505,0.04724129878141004,0.03048421910770026,333.76855633195225,53000.0,5000.0,40769.230769230766,50.0,3722.6856560406663,2.6812474707743013,1.0209257312191053,0.29914750388945527,0.2823904242157455
842,2.411226485979112,1.2669947966787238,0.100585890391106,0.00048555425642735073,327.02250421699694,53000.0,5000.0,40769.230769230766,50.0,4276.100992734174,2.235900715790439,1.0916690264900506,0.27591166057977917,0.17581132444510053
843,1.2540939847498802,2.6652864114304062,0.04592981030905429,0.03144298802044435,333.71812644640795,53000.0,5000.0,40769.230769230766,50.0,3588.5215532733796,1.030773884854981,2.441966311535507,0.26924991020395356,0.25476308791534363
844,2.4272303987983843,1.2931698155193891,0.030619667771115588,0.05480913748398195,336.9724586318022,53000.0,5000.0,40769.230769230766,50.0,4200.020553633959,2.1557857357863415,1.0217251525073463,0.3020643307831585,0.32625380049602487
845,1.6620637620780847,2.7119379972686852,0.08680934075612019,0.04549672746455731,333.12157504205675,53000.0,5000.0,40769.230769230766,50.0,4640.008633649885,1.321961809394073,2.3718360445846733,0.426911293440132,0.38559868014856913
846,1.0759940738679534,2.0012214521445943,0.012476894940866522,0.0826047900425408,342.75670112716097,53000.0,5000.0,40769.230769230766,50.0,3336.5309493913132,0.866023415638382,1.7912507939150228,0.222447553170438,0.29257544827211224
847,2.03822669087147,1.6900271399172762,0.07862442542911288,0.09547950808431431,323.32737285724676,53000.0,5000.0,40769.230769230766,50.0,3709.0687651779126,1.8924587811218943,1.5442592301677003,0.2243923351786888,0.24124741783389023
848,1.9269664481665234,2.406980007801218,0.08683878484093367,0.05073954237872465,335.9002263867581,53000.0,5000.0,40769.230769230766,50.0,3975.150503080045,1.5747644701674899,2.0547780298021845,0.43904076283996707,0.40294152037775804
849,2.7107015008668305,3.050835992602754,0.08115396411819834,0.06224451485399897,327.1967099564885,53000.0,5000.0,40769.230769230766,50.0,4327.682919635881,2.280580530668802,2.6207150224047253,0.5112749343162271,0.4923654850520277
850,2.723866636439821,1.3589141691022943,0.071329860991495,0.07089165971732092,338.6895782273153,53000.0,5000.0,40769.230769230766,50.0,4595.114225894025,2.375470207125188,1.0105177397876617,0.4197262903061277,0.4192880890319536
851,2.681593252069774,2.910327720616187,0.03545257113842616,0.10300942277587334,335.64675466175635,53000.0,5000.0,40769.230769230766,50.0,3787.4957160958024,2.1598910047756332,2.3886254733220462,0.5571548184325669,0.624711670070014
852,2.412090642375694,1.6700012977357557,0.08624783853611262,0.021313322868584447,329.91674254412976,53000.0,5000.0,40769.230769230766,50.0,4046.4922811571005,2.1653524080189417,1.4232630633790033,0.33298607289286497,0.2680515572253368
853,1.6371688606621446,2.921957250599371,0.10202639060552102,0.08101445697374075,343.75772201411735,53000.0,5000.0,40769.230769230766,50.0,3373.5233056852617,1.2137221983325113,2.4985105882697374,0.5254730529351544,0.5044611193033742
854,1.6013807299243155,1.7291219466283334,0.020810937916265832,0.10478533198916311,339.6613677760146,53000.0,5000.0,40769.230769230766,50.0,3542.0391580241508,1.3577662149093621,1.48550743161338,0.2644254529312191,0.3483998470041164
855,0.9669977277464886,3.045821747630673,0.054094283970315224,0.08626476295688748,336.4834584666569,53000.0,5000.0,40769.230769230766,50.0,5062.912237131647,0.6931686445723738,2.7719926644565582,0.32792336714443,0.3600938461310022
856,0.9003857872130449,0.9589131592533989,0.08723435098848559,0.070187388768952,326.2733370906363,53000.0,5000.0,40769.230769230766,50.0,4687.919149856142,0.8433491108664329,0.901876482906787,0.14427102733509753,0.12722406511556394
857,1.699209160842476,2.3268059798663137,0.06805492364474225,0.10208137143957619,339.693536128106,53000.0,5000.0,40769.230769230766,50.0,3358.4200896366497,1.3831632615020801,2.010760080525918,0.384100822985138,0.4181272707799719
858,2.381472676508686,1.9099626986189158,0.034637304535332966,0.05243003864003023,326.4359188715998,53000.0,5000.0,40769.230769230766,50.0,3382.9463202727716,2.1771224578990798,1.7056124800093095,0.2389875231449393,0.25678025724963655
859,2.9111790482773814,2.6259537276496663,0.0014789602147740966,0.048551176137908963,329.68484357053364,53000.0,5000.0,40769.230769230766,50.0,4628.421316771708,2.4424890175291734,2.1572636969014582,0.4701689909629822,0.5172412068861171
860,1.3765648955220857,2.706737774471143,0.014577516062211847,0.07142663259858631,343.8142127507825,53000.0,5000.0,40769.230769230766,50.0,3327.6760928946164,1.0326149434977188,2.3627878224467764,0.35852746808657876,0.41537658462295324
861,2.9105579140423368,2.26044839758658,0.0017458122912800346,0.003964630602003584,335.98642022805365,53000.0,5000.0,40769.230769230766,50.0,3730.4588187128224,2.4536782060927087,1.8035686896369518,0.45862552024090825,0.46084433855163176
862,1.5766283250726663,1.9922732919928439,0.06985590043801718,0.10391109541883746,339.06642026085007,53000.0,5000.0,40769.230769230766,50.0,3559.959416735789,1.3122066546213331,1.7278516215415107,0.33427757088935034,0.36833276587017066
863,0.9100468738149858,2.691758831677228,0.051721271484535786,0.018569320966603266,335.8065700119189,53000.0,5000.0,40769.230769230766,50.0,4038.676850103678,0.7111490985044072,2.4928610563666496,0.2506190467951144,0.2174670962771819
864,2.238596320298519,2.967707424944057,0.08651370214486419,0.01887697220122433,339.44061032245816,53000.0,5000.0,40769.230769230766,50.0,5099.97366840811,1.6212089798258735,2.3503200844714116,0.7039010426175096,0.6362643126738697
865,2.0286445205828016,2.028533668918792,0.04868116760058431,0.06430401921999991,332.6926006158314,53000.0,5000.0,40769.230769230766,50.0,3713.2721186698395,1.761616396741179,1.7615055450771693,0.31570929144220694,0.3313321430616225
866,0.993611356782125,3.0730224356508073,0.0666594413492016,0.07873707310689175,340.4047263896204,53000.0,5000.0,40769.230769230766,50.0,4543.709476040802,0.6911272080651879,2.77053828693387,0.36914359006613867,0.38122122182382884
867,2.7346850751639993,1.4142145685947438,0.011711522065138669,0.05166984085823311,326.2771508704627,53000.0,5000.0,40769.230769230766,50.0,3499.5538323401097,2.5561431609406187,1.2356726543713634,0.19025343628851915,0.2302117550816136
868,1.5952633570498098,3.0390194891094224,0.10073702633916143,0.018277101716996254,333.2659729542588,53000.0,5000.0,40769.230769230766,50.0,3469.7369264342174,1.299323556918286,2.7430796889778986,0.39667682647068536,0.3142169018485202
869,2.301938200111174,1.967979547034388,0.05041770948477875,0.1014677556620556,332.7138567460363,53000.0,5000.0,40769.230769230766,50.0,3316.5719103053843,2.0354240717853926,1.7014654187086062,0.3169318378105604,0.3679818839878372
870,2.3464331343017184,2.035305571004969,0.04986457053315048,0.0005263156118953916,332.85280135476177,53000.0,5000.0,40769.230769230766,50.0,3713.258344075305,2.0395667751602646,1.728439211863515,0.35673092967460424,0.3073926747533492
871,0.9682237041572347,1.666970866996997,0.09707790270756297,0.0651528791094373,328.9964243348806,53000.0,5000.0,40769.230769230766,50.0,4047.286218799859,0.8652220057059117,1.563969168545674,0.20007960115888593,0.16815457756076027
872,1.9260447429327825,1.0541859818448722,0.10203717192976043,0.09500211639690703,329.99281749656126,53000.0,5000.0,40769.230769230766,50.0,4967.394859183784,1.770564635715574,0.8987058746276638,0.25751727914696887,0.2504822236141155
873,2.9176639185112356,2.72589492416046,0.08360196303925667,0.08321432278333349,339.0487057819592,53000.0,5000.0,40769.230769230766,50.0,4049.055592950807,2.299591314750595,2.107822320399819,0.7016745667998973,0.7012869265439741
874,1.3942994716173964,2.096975240465595,0.07845002266025324,0.016621278435790098,335.4816016072359,53000.0,5000.0,40769.230769230766,50.0,3586.5846134510853,1.1777426318640856,1.8804184007122842,0.2950068624135642,0.23317811818910103
875,1.069199432527553,2.052352250352014,0.06418349476528037,0.09648938178861682,323.7707684106383,53000.0,5000.0,40769.230769230766,50.0,4240.155791029255,0.9599752840185788,1.94312810184304,0.17340764327425448,0.20571353029759093
876,1.3188363530658673,3.0044963337807116,0.1025820427267875,0.0677454958786971,338.8998049605143,53000.0,5000.0,40769.230769230766,50.0,4688.59134852035,0.9478174717622467,2.633477452477091,0.4736009240304081,0.4387643771823177
877,2.715237021501448,3.087601281692147,0.038133356002737165,0.03168427228899394,329.9332390713784,53000.0,5000.0,40769.230769230766,50.0,3771.3605401229647,2.2706887358939327,2.643052996084632,0.48268164161025245,0.47623255789650926
878,1.7314561636356522,1.6969304418321682,0.049194102443585776,0.0967504243376932,322.1449432723168,53000.0,5000.0,40769.230769230766,50.0,3508.717263897825,1.6184052436008958,1.5838795217974118,0.16224502247834224,0.20980134437244968
879,3.061826112082959,3.032811152959901,0.05130713280062954,0.10211053823131781,333.2866670108135,53000.0,5000.0,40769.230769230766,50.0,3745.755363631394,2.5141370159436747,2.4851220568206167,0.5989962289399138,0.649799634370602
880,2.3367577356569944,1.924918100141767,0.004807191510553105,0.013001481232772998,342.9691899354788,53000.0,5000.0,40769.230769230766,50.0,3346.4226526555212,1.9360271343738187,1.5241874988585913,0.40553779279372876,0.4137320825159487
881,3.0645399135007616,3.047132070733178,0.003273258562682585,0.0024336680285836055,327.25138094153516,53000.0,5000.0,40769.230769230766,50.0,4916.349715531519,2.5397451277779495,2.5223372850103662,0.5280680442854945,0.5272284537513955
882,1.0592134006320506,1.687742472478159,0.03649585613519718,0.020945303792081624,339.3985815198629,53000.0,5000.0,40769.230769230766,50.0,3754.21396826444,0.8873866641917716,1.5159157360378799,0.20832259257547625,0.1927720402323607
883,0.9621605523409791,1.9484617036405043,0.06982475836435262,0.0004221571709992389,329.5581681548178,53000.0,5000.0,40769.230769230766,50.0,4020.084722590382,0.8410080209225583,1.8273091722220836,0.19097728978277334,0.12157468858941996
884,2.931891494821821,1.2598010017273795,0.019005381744393483,0.014116312774429223,327.31360211618266,53000.0,5000.0,40769.230769230766,50.0,4277.927229951204,2.7224206110893396,1.050330117994898,0.22847626547687494,0.2235871965069107
885,2.648802929569291,1.0581604440934402,0.10050982535496658,0.10016317120550566,322.57147399857786,53000.0,5000.0,40769.230769230766,50.0,4076.700685550438,2.525546091770095,0.934903606294244,0.22376666315416283,0.2234200090047019
